"agent","p_model","subject","model","competence_structure","scenario"
"Ya",0.5,449,"Learning",2,1
"Xb",0.999931594465884,449,"Learning",2,1
"Yb",6.84055341156979e-05,449,"Learning",2,1
"Xa",0.5,449,"Learning",2,2
"Ya",0.5,449,"Learning",2,2
"Xb",0.999999858465274,449,"Learning",2,2
"Yb",1.41534725731869e-07,449,"Learning",2,2
"Xa",0.5,449,"Learning",2,3
"Ya",0.5,449,"Learning",2,3
"Xb",0.999996392608458,449,"Learning",2,3
"Yb",3.60739154243208e-06,449,"Learning",2,3
"Xa",0.999931594465884,449,"Learning",3,1
"Ya",6.84055341156978e-05,449,"Learning",3,1
"Xb",3.60739154243208e-06,449,"Learning",3,1
"Yb",0.999996392608458,449,"Learning",3,1
"Xa",0.960763417545904,449,"Learning",3,2
"Ya",0.0392365824540959,449,"Learning",3,2
"Xb",7.35277022557612e-09,449,"Learning",3,2
"Yb",0.99999999264723,449,"Learning",3,2
"Xa",0.960763417545904,449,"Learning",3,3
"Ya",0.039236582454096,449,"Learning",3,3
"Xb",7.40759508136819e-06,449,"Learning",3,3
"Yb",0.999992592404919,449,"Learning",3,3
"Xa",0.932180280229945,449,"Planning",1,1
"Xb",0.0678197197700552,449,"Planning",1,1
"Ya",0.0678197197700552,449,"Planning",1,1
"Yb",0.932180280229945,449,"Planning",1,1
"Xa",0.932180280229945,449,"Planning",1,2
"Xb",0.0678197197700552,449,"Planning",1,2
"Ya",0.0678197197700552,449,"Planning",1,2
"Yb",0.932180280229945,449,"Planning",1,2
"Xa",0.722300661009636,449,"Planning",1,3
"Xb",0.277699338990364,449,"Planning",1,3
"Ya",0.277699338990364,449,"Planning",1,3
"Yb",0.722300661009636,449,"Planning",1,3
"Xa",0.437819776960725,449,"Planning",2,1
"Xb",0.562180223039275,449,"Planning",2,1
"Ya",0.562180223039275,449,"Planning",2,1
"Yb",0.437819776960725,449,"Planning",2,1
"Xa",0.437819776960725,449,"Planning",2,2
"Xb",0.562180223039275,449,"Planning",2,2
"Ya",0.562180223039275,449,"Planning",2,2
"Yb",0.437819776960725,449,"Planning",2,2
"Xa",0.471645848430458,449,"Planning",2,3
"Xb",0.528354151569542,449,"Planning",2,3
"Ya",0.528354151569542,449,"Planning",2,3
"Yb",0.471645848430458,449,"Planning",2,3
"Xa",0.999569723323416,449,"Planning",3,1
"Xb",0.00043027667658451,449,"Planning",3,1
"Ya",0.00043027667658451,449,"Planning",3,1
"Yb",0.999569723323416,449,"Planning",3,1
"Xa",0.932180280229945,449,"Planning",3,2
"Xb",0.0678197197700552,449,"Planning",3,2
"Ya",0.0678197197700552,449,"Planning",3,2
"Yb",0.932180280229945,449,"Planning",3,2
"Xa",0.932180280229945,449,"Planning",3,3
"Xb",0.0678197197700552,449,"Planning",3,3
"Ya",0.0678197197700552,449,"Planning",3,3
"Yb",0.932180280229945,449,"Planning",3,3
"Xa",0.5,450,"Equality",1,1
"Xb",0.5,450,"Equality",1,1
"Ya",0.5,450,"Equality",1,1
"Yb",0.5,450,"Equality",1,1
"Xa",0.5,450,"Equality",1,2
"Xb",0.5,450,"Equality",1,2
"Ya",0.5,450,"Equality",1,2
"Yb",0.5,450,"Equality",1,2
"Xa",0.5,450,"Equality",1,3
"Xb",0.5,450,"Equality",1,3
"Ya",0.5,450,"Equality",1,3
"Yb",0.5,450,"Equality",1,3
"Xa",0.5,450,"Equality",2,1
"Xb",0.5,450,"Equality",2,1
"Ya",0.5,450,"Equality",2,1
"Yb",0.5,450,"Equality",2,1
"Xa",0.5,450,"Equality",2,2
"Xb",0.5,450,"Equality",2,2
"Ya",0.5,450,"Equality",2,2
"Yb",0.5,450,"Equality",2,2
"Xa",0.5,450,"Equality",2,3
"Xb",0.5,450,"Equality",2,3
"Ya",0.5,450,"Equality",2,3
"Yb",0.5,450,"Equality",2,3
"Xa",0.5,450,"Equality",3,1
"Xb",0.5,450,"Equality",3,1
"Ya",0.5,450,"Equality",3,1
"Yb",0.5,450,"Equality",3,1
"Xa",0.5,450,"Equality",3,2
"Xb",0.5,450,"Equality",3,2
"Ya",0.5,450,"Equality",3,2
"Yb",0.5,450,"Equality",3,2
"Xa",0.5,450,"Equality",3,3
"Xb",0.5,450,"Equality",3,3
"Ya",0.5,450,"Equality",3,3
"Yb",0.5,450,"Equality",3,3
"Xa",1.10070480570186e-08,450,"Equity",1,1
"Ya",0.999999988992952,450,"Equity",1,1
"Xb",1.70589376648342e-11,450,"Equity",1,1
"Yb",0.999999999982941,450,"Equity",1,1
"Xa",4.32146524119845e-14,450,"Equity",1,2
"Ya",0.999999999999957,450,"Equity",1,2
"Xb",6.75186639969473e-17,450,"Equity",1,2
"Yb",1,450,"Equity",1,2
"Xa",1.70589376648342e-11,450,"Equity",1,3
"Ya",0.999999999982941,450,"Equity",1,3
"Xb",7.23417075052524e-16,450,"Equity",1,3
"Yb",0.999999999999999,450,"Equity",1,3
"Xa",0.5,450,"Equity",2,1
"Ya",0.5,450,"Equity",2,1
"Xb",1.10070480570186e-08,450,"Equity",2,1
"Yb",0.999999988992952,450,"Equity",2,1
"Xa",0.5,450,"Equity",2,2
"Ya",0.5,450,"Equity",2,2
"Xb",4.32146524119846e-14,450,"Equity",2,2
"Yb",0.999999999999957,450,"Equity",2,2
"Xa",0.5,450,"Equity",2,3
"Ya",0.5,450,"Equity",2,3
"Xb",1.70589376648341e-11,450,"Equity",2,3
"Yb",0.999999999982941,450,"Equity",2,3
"Xa",1.10070480570186e-08,450,"Equity",3,1
"Ya",0.999999988992952,450,"Equity",3,1
"Xb",0.999999999982941,450,"Equity",3,1
"Yb",1.70589376648342e-11,450,"Equity",3,1
"Xa",0.00341072677254412,450,"Equity",3,2
"Ya",0.996589273227456,450,"Equity",3,2
"Xb",1,450,"Equity",3,2
"Yb",6.75186639969474e-17,450,"Equity",3,2
"Xa",0.00341072677254412,450,"Equity",3,3
"Ya",0.996589273227456,450,"Equity",3,3
"Xb",0.999999999857604,450,"Equity",3,3
"Yb",1.42396440189007e-10,450,"Equity",3,3
"Xa",0.5,450,"Exploitation",1,1
"Ya",0.5,450,"Exploitation",1,1
"Xb",0.5,450,"Exploitation",1,1
"Yb",0.5,450,"Exploitation",1,1
"Xa",0.5,450,"Exploitation",1,2
"Ya",0.5,450,"Exploitation",1,2
"Xb",0.5,450,"Exploitation",1,2
"Yb",0.5,450,"Exploitation",1,2
"Xa",0.5,450,"Exploitation",1,3
"Ya",0.5,450,"Exploitation",1,3
"Xb",0.5,450,"Exploitation",1,3
"Yb",0.5,450,"Exploitation",1,3
"Xa",0.5,450,"Exploitation",2,1
"Ya",0.5,450,"Exploitation",2,1
"Xb",0.5,450,"Exploitation",2,1
"Yb",0.5,450,"Exploitation",2,1
"Xa",0.5,450,"Exploitation",2,2
"Ya",0.5,450,"Exploitation",2,2
"Xb",0.5,450,"Exploitation",2,2
"Yb",0.5,450,"Exploitation",2,2
"Xa",0.5,450,"Exploitation",2,3
"Ya",0.5,450,"Exploitation",2,3
"Xb",0.5,450,"Exploitation",2,3
"Yb",0.5,450,"Exploitation",2,3
"Xa",0.5,450,"Exploitation",3,1
"Ya",0.5,450,"Exploitation",3,1
"Xb",0.5,450,"Exploitation",3,1
"Yb",0.5,450,"Exploitation",3,1
"Xa",0.5,450,"Exploitation",3,2
"Ya",0.5,450,"Exploitation",3,2
"Xb",0.5,450,"Exploitation",3,2
"Yb",0.5,450,"Exploitation",3,2
"Xa",0.5,450,"Exploitation",3,3
"Ya",0.5,450,"Exploitation",3,3
"Xb",0.5,450,"Exploitation",3,3
"Yb",0.5,450,"Exploitation",3,3
"Xa",0.5,450,"General",1,1
"Ya",0.5,450,"General",1,1
"Xb",0.5,450,"General",1,1
"Yb",0.5,450,"General",1,1
"Xa",0.5,450,"General",1,2
"Ya",0.5,450,"General",1,2
"Xb",0.5,450,"General",1,2
"Yb",0.5,450,"General",1,2
"Xa",0.5,450,"General",1,3
"Ya",0.5,450,"General",1,3
"Xb",0.5,450,"General",1,3
"Yb",0.5,450,"General",1,3
"Xa",0.5,450,"General",2,1
"Ya",0.5,450,"General",2,1
"Xb",0.5,450,"General",2,1
"Yb",0.5,450,"General",2,1
"Xa",0.5,450,"General",2,2
"Ya",0.5,450,"General",2,2
"Xb",0.5,450,"General",2,2
"Yb",0.5,450,"General",2,2
"Xa",0.5,450,"General",2,3
"Ya",0.5,450,"General",2,3
"Xb",0.5,450,"General",2,3
"Yb",0.5,450,"General",2,3
"Xa",0.5,450,"General",3,1
"Ya",0.5,450,"General",3,1
"Xb",0.5,450,"General",3,1
"Yb",0.5,450,"General",3,1
"Xa",0.5,450,"General",3,2
"Ya",0.5,450,"General",3,2
"Xb",0.5,450,"General",3,2
"Yb",0.5,450,"General",3,2
"Xa",0.5,450,"General",3,3
"Ya",0.5,450,"General",3,3
"Xb",0.5,450,"General",3,3
"Yb",0.5,450,"General",3,3
"Xa",0.981303081935639,450,"Learning",1,1
"Ya",0.0186969180643611,450,"Learning",1,1
"Xb",0.993631524588742,450,"Learning",1,1
"Yb",0.00636847541125832,450,"Learning",1,1
"Xa",0.99835390699198,450,"Learning",1,2
"Ya",0.00164609300802048,450,"Learning",1,2
"Xb",0.999457546288754,450,"Learning",1,2
"Yb",0.00054245371124643,450,"Learning",1,2
"Xa",0.993631524588742,450,"Learning",1,3
"Ya",0.00636847541125832,450,"Learning",1,3
"Xb",0.999118015286988,450,"Learning",1,3
"Yb",0.00088198471301257,450,"Learning",1,3
"Xa",0.5,450,"Learning",2,1
"Ya",0.5,450,"Learning",2,1
"Xb",0.981303081935639,450,"Learning",2,1
"Yb",0.0186969180643611,450,"Learning",2,1
"Xa",0.5,450,"Learning",2,2
"Ya",0.5,450,"Learning",2,2
"Xb",0.99835390699198,450,"Learning",2,2
"Yb",0.00164609300802048,450,"Learning",2,2
"Xa",0.5,450,"Learning",2,3
"Ya",0.5,450,"Learning",2,3
"Xb",0.993631524588742,450,"Learning",2,3
"Yb",0.00636847541125832,450,"Learning",2,3
"Xa",0.981303081935639,450,"Learning",3,1
"Ya",0.0186969180643611,450,"Learning",3,1
"Xb",0.00636847541125832,450,"Learning",3,1
"Yb",0.993631524588742,450,"Learning",3,1
"Xa",0.796984709508286,450,"Learning",3,2
"Ya",0.203015290491714,450,"Learning",3,2
"Xb",0.00054245371124643,450,"Learning",3,2
"Yb",0.999457546288754,450,"Learning",3,2
"Xa",0.796984709508286,450,"Learning",3,3
"Ya",0.203015290491714,450,"Learning",3,3
"Xb",0.00791896232548464,450,"Learning",3,3
"Yb",0.992081037674515,450,"Learning",3,3
"Xa",0.932180280229945,450,"Planning",1,1
"Xb",0.0678197197700552,450,"Planning",1,1
"Ya",0.0678197197700552,450,"Planning",1,1
"Yb",0.932180280229945,450,"Planning",1,1
"Xa",0.932180280229945,450,"Planning",1,2
"Xb",0.0678197197700552,450,"Planning",1,2
"Ya",0.0678197197700552,450,"Planning",1,2
"Yb",0.932180280229945,450,"Planning",1,2
"Xa",0.722300661009636,450,"Planning",1,3
"Xb",0.277699338990364,450,"Planning",1,3
"Ya",0.277699338990364,450,"Planning",1,3
"Yb",0.722300661009636,450,"Planning",1,3
"Xa",0.437819776960725,450,"Planning",2,1
"Xb",0.562180223039275,450,"Planning",2,1
"Ya",0.562180223039275,450,"Planning",2,1
"Yb",0.437819776960725,450,"Planning",2,1
"Xa",0.437819776960725,450,"Planning",2,2
"Xb",0.562180223039275,450,"Planning",2,2
"Ya",0.562180223039275,450,"Planning",2,2
"Yb",0.437819776960725,450,"Planning",2,2
"Xa",0.471645848430458,450,"Planning",2,3
"Xb",0.528354151569542,450,"Planning",2,3
"Ya",0.528354151569542,450,"Planning",2,3
"Yb",0.471645848430458,450,"Planning",2,3
"Xa",0.999569723323416,450,"Planning",3,1
"Xb",0.00043027667658451,450,"Planning",3,1
"Ya",0.00043027667658451,450,"Planning",3,1
"Yb",0.999569723323416,450,"Planning",3,1
"Xa",0.932180280229945,450,"Planning",3,2
"Xb",0.0678197197700552,450,"Planning",3,2
"Ya",0.0678197197700552,450,"Planning",3,2
"Yb",0.932180280229945,450,"Planning",3,2
"Xa",0.932180280229945,450,"Planning",3,3
"Xb",0.0678197197700552,450,"Planning",3,3
"Ya",0.0678197197700552,450,"Planning",3,3
"Yb",0.932180280229945,450,"Planning",3,3
"Xa",0.5,451,"Equality",1,1
"Xb",0.5,451,"Equality",1,1
"Ya",0.5,451,"Equality",1,1
"Yb",0.5,451,"Equality",1,1
"Xa",0.5,451,"Equality",1,2
"Xb",0.5,451,"Equality",1,2
"Ya",0.5,451,"Equality",1,2
"Yb",0.5,451,"Equality",1,2
"Xa",0.5,451,"Equality",1,3
"Xb",0.5,451,"Equality",1,3
"Ya",0.5,451,"Equality",1,3
"Yb",0.5,451,"Equality",1,3
"Xa",0.5,451,"Equality",2,1
"Xb",0.5,451,"Equality",2,1
"Ya",0.5,451,"Equality",2,1
"Yb",0.5,451,"Equality",2,1
"Xa",0.5,451,"Equality",2,2
"Xb",0.5,451,"Equality",2,2
"Ya",0.5,451,"Equality",2,2
"Yb",0.5,451,"Equality",2,2
"Xa",0.5,451,"Equality",2,3
"Xb",0.5,451,"Equality",2,3
"Ya",0.5,451,"Equality",2,3
"Yb",0.5,451,"Equality",2,3
"Xa",0.5,451,"Equality",3,1
"Xb",0.5,451,"Equality",3,1
"Ya",0.5,451,"Equality",3,1
"Yb",0.5,451,"Equality",3,1
"Xa",0.5,451,"Equality",3,2
"Xb",0.5,451,"Equality",3,2
"Ya",0.5,451,"Equality",3,2
"Yb",0.5,451,"Equality",3,2
"Xa",0.5,451,"Equality",3,3
"Xb",0.5,451,"Equality",3,3
"Ya",0.5,451,"Equality",3,3
"Yb",0.5,451,"Equality",3,3
"Xa",0.0186969180643611,451,"Equity",1,1
"Ya",0.981303081935639,451,"Equity",1,1
"Xb",0.00636847541125832,451,"Equity",1,1
"Yb",0.993631524588742,451,"Equity",1,1
"Xa",0.00164609300802048,451,"Equity",1,2
"Ya",0.99835390699198,451,"Equity",1,2
"Xb",0.00054245371124643,451,"Equity",1,2
"Yb",0.999457546288753,451,"Equity",1,2
"Xa",0.00636847541125832,451,"Equity",1,3
"Ya",0.993631524588742,451,"Equity",1,3
"Xb",0.00088198471301257,451,"Equity",1,3
"Yb",0.999118015286987,451,"Equity",1,3
"Xa",0.5,451,"Equity",2,1
"Ya",0.5,451,"Equity",2,1
"Xb",0.0186969180643611,451,"Equity",2,1
"Yb",0.981303081935639,451,"Equity",2,1
"Xa",0.5,451,"Equity",2,2
"Ya",0.5,451,"Equity",2,2
"Xb",0.00164609300802047,451,"Equity",2,2
"Yb",0.99835390699198,451,"Equity",2,2
"Xa",0.5,451,"Equity",2,3
"Ya",0.5,451,"Equity",2,3
"Xb",0.00636847541125832,451,"Equity",2,3
"Yb",0.993631524588742,451,"Equity",2,3
"Xa",0.0186969180643611,451,"Equity",3,1
"Ya",0.981303081935639,451,"Equity",3,1
"Xb",0.993631524588742,451,"Equity",3,1
"Yb",0.00636847541125832,451,"Equity",3,1
"Xa",0.203015290491714,451,"Equity",3,2
"Ya",0.796984709508285,451,"Equity",3,2
"Xb",0.999457546288753,451,"Equity",3,2
"Yb",0.00054245371124643,451,"Equity",3,2
"Xa",0.203015290491714,451,"Equity",3,3
"Ya",0.796984709508286,451,"Equity",3,3
"Xb",0.992081037674515,451,"Equity",3,3
"Yb",0.00791896232548464,451,"Equity",3,3
"Xa",0.981303081935639,451,"Exploitation",1,1
"Ya",0.0186969180643611,451,"Exploitation",1,1
"Xb",0.993631524588742,451,"Exploitation",1,1
"Yb",0.00636847541125832,451,"Exploitation",1,1
"Xa",0.99835390699198,451,"Exploitation",1,2
"Ya",0.00164609300802048,451,"Exploitation",1,2
"Xb",0.999457546288754,451,"Exploitation",1,2
"Yb",0.00054245371124643,451,"Exploitation",1,2
"Xa",0.993631524588742,451,"Exploitation",1,3
"Ya",0.00636847541125832,451,"Exploitation",1,3
"Xb",0.999118015286988,451,"Exploitation",1,3
"Yb",0.00088198471301257,451,"Exploitation",1,3
"Xa",0.5,451,"Exploitation",2,1
"Ya",0.5,451,"Exploitation",2,1
"Xb",0.981303081935639,451,"Exploitation",2,1
"Yb",0.0186969180643611,451,"Exploitation",2,1
"Xa",0.5,451,"Exploitation",2,2
"Ya",0.5,451,"Exploitation",2,2
"Xb",0.99835390699198,451,"Exploitation",2,2
"Yb",0.00164609300802047,451,"Exploitation",2,2
"Xa",0.5,451,"Exploitation",2,3
"Ya",0.5,451,"Exploitation",2,3
"Xb",0.993631524588742,451,"Exploitation",2,3
"Yb",0.00636847541125832,451,"Exploitation",2,3
"Xa",0.981303081935639,451,"Exploitation",3,1
"Ya",0.0186969180643611,451,"Exploitation",3,1
"Xb",0.00636847541125832,451,"Exploitation",3,1
"Yb",0.993631524588742,451,"Exploitation",3,1
"Xa",0.796984709508286,451,"Exploitation",3,2
"Ya",0.203015290491714,451,"Exploitation",3,2
"Xb",0.00054245371124643,451,"Exploitation",3,2
"Yb",0.999457546288754,451,"Exploitation",3,2
"Xa",0.796984709508286,451,"Exploitation",3,3
"Ya",0.203015290491714,451,"Exploitation",3,3
"Xb",0.00791896232548464,451,"Exploitation",3,3
"Yb",0.992081037674515,451,"Exploitation",3,3
"Xa",0.727797959287463,451,"General",1,1
"Ya",0.272202040712537,451,"General",1,1
"Xb",0.272202040712537,451,"General",1,1
"Yb",0.727797959287463,451,"General",1,1
"Xa",0.736776352623641,451,"General",1,2
"Ya",0.263223647376359,451,"General",1,2
"Xb",0.263223647376359,451,"General",1,2
"Yb",0.736776352623641,451,"General",1,2
"Xa",0.874162546449515,451,"General",1,3
"Ya",0.125837453550485,451,"General",1,3
"Xb",0.125837453550485,451,"General",1,3
"Yb",0.874162546449515,451,"General",1,3
"Xa",0.979866506885716,451,"General",2,1
"Ya",0.0201334931142839,451,"General",2,1
"Xb",0.0201334931142839,451,"General",2,1
"Yb",0.979866506885716,451,"General",2,1
"Xa",0.998220748318415,451,"General",2,2
"Ya",0.00177925168158514,451,"General",2,2
"Xb",0.00177925168158514,451,"General",2,2
"Yb",0.998220748318415,451,"General",2,2
"Xa",0.993538122371396,451,"General",2,3
"Ya",0.00646187762860407,451,"General",2,3
"Xb",0.00646187762860407,451,"General",2,3
"Yb",0.993538122371396,451,"General",2,3
"Xa",0.00012260032691241,451,"General",3,1
"Ya",0.999877399673088,451,"General",3,1
"Xb",0.999877399673088,451,"General",3,1
"Yb",0.00012260032691241,451,"General",3,1
"Xa",0.00014139983456331,451,"General",3,2
"Ya",0.999858600165437,451,"General",3,2
"Xb",0.999858600165437,451,"General",3,2
"Yb",0.00014139983456331,451,"General",3,2
"Xa",0.00206003126835797,451,"General",3,3
"Ya",0.997939968731642,451,"General",3,3
"Xb",0.997939968731642,451,"General",3,3
"Yb",0.00206003126835797,451,"General",3,3
"Xa",0.999931594465884,451,"Learning",1,1
"Ya",6.84055341156978e-05,451,"Learning",1,1
"Xb",0.999996392608458,451,"Learning",1,1
"Yb",3.60739154243208e-06,451,"Learning",1,1
"Xa",0.999999858465274,451,"Learning",1,2
"Ya",1.41534725731869e-07,451,"Learning",1,2
"Xb",0.99999999264723,451,"Learning",1,2
"Yb",7.35277022557612e-09,451,"Learning",1,2
"Xa",0.999996392608458,451,"Learning",1,3
"Ya",3.60739154243208e-06,451,"Learning",1,3
"Xb",0.999999975443492,451,"Learning",1,3
"Yb",2.45565083435171e-08,451,"Learning",1,3
"Xa",0.5,451,"Learning",2,1
"Ya",0.5,451,"Learning",2,1
"Xb",0.999931594465884,451,"Learning",2,1
"Yb",6.84055341156979e-05,451,"Learning",2,1
"Xa",0.5,451,"Learning",2,2
"Ya",0.5,451,"Learning",2,2
"Xb",0.999999858465274,451,"Learning",2,2
"Yb",1.41534725731869e-07,451,"Learning",2,2
"Xa",0.5,451,"Learning",2,3
"Ya",0.5,451,"Learning",2,3
"Xb",0.999996392608458,451,"Learning",2,3
"Yb",3.60739154243208e-06,451,"Learning",2,3
"Xa",0.999931594465884,451,"Learning",3,1
"Ya",6.84055341156978e-05,451,"Learning",3,1
"Xb",3.60739154243208e-06,451,"Learning",3,1
"Yb",0.999996392608458,451,"Learning",3,1
"Xa",0.960763417545904,451,"Learning",3,2
"Ya",0.0392365824540959,451,"Learning",3,2
"Xb",7.35277022557612e-09,451,"Learning",3,2
"Yb",0.99999999264723,451,"Learning",3,2
"Xa",0.960763417545904,451,"Learning",3,3
"Ya",0.039236582454096,451,"Learning",3,3
"Xb",7.40759508136819e-06,451,"Learning",3,3
"Yb",0.999992592404919,451,"Learning",3,3
"Xa",0.932180280229945,451,"Planning",1,1
"Xb",0.0678197197700552,451,"Planning",1,1
"Ya",0.0678197197700552,451,"Planning",1,1
"Yb",0.932180280229945,451,"Planning",1,1
"Xa",0.932180280229945,451,"Planning",1,2
"Xb",0.0678197197700552,451,"Planning",1,2
"Ya",0.0678197197700552,451,"Planning",1,2
"Yb",0.932180280229945,451,"Planning",1,2
"Xa",0.722300661009636,451,"Planning",1,3
"Xb",0.277699338990364,451,"Planning",1,3
"Ya",0.277699338990364,451,"Planning",1,3
"Yb",0.722300661009636,451,"Planning",1,3
"Xa",0.437819776960725,451,"Planning",2,1
"Xb",0.562180223039275,451,"Planning",2,1
"Ya",0.562180223039275,451,"Planning",2,1
"Yb",0.437819776960725,451,"Planning",2,1
"Xa",0.437819776960725,451,"Planning",2,2
"Xb",0.562180223039275,451,"Planning",2,2
"Ya",0.562180223039275,451,"Planning",2,2
"Yb",0.437819776960725,451,"Planning",2,2
"Xa",0.471645848430458,451,"Planning",2,3
"Xb",0.528354151569542,451,"Planning",2,3
"Ya",0.528354151569542,451,"Planning",2,3
"Yb",0.471645848430458,451,"Planning",2,3
"Xa",0.999569723323416,451,"Planning",3,1
"Xb",0.00043027667658451,451,"Planning",3,1
"Ya",0.00043027667658451,451,"Planning",3,1
"Yb",0.999569723323416,451,"Planning",3,1
"Xa",0.932180280229945,451,"Planning",3,2
"Xb",0.0678197197700552,451,"Planning",3,2
"Ya",0.0678197197700552,451,"Planning",3,2
"Yb",0.932180280229945,451,"Planning",3,2
"Xa",0.932180280229945,451,"Planning",3,3
"Xb",0.0678197197700552,451,"Planning",3,3
"Ya",0.0678197197700552,451,"Planning",3,3
"Yb",0.932180280229945,451,"Planning",3,3
"Xa",0.5,452,"Equality",1,1
"Xb",0.5,452,"Equality",1,1
"Ya",0.5,452,"Equality",1,1
"Yb",0.5,452,"Equality",1,1
"Xa",0.5,452,"Equality",1,2
"Xb",0.5,452,"Equality",1,2
"Ya",0.5,452,"Equality",1,2
"Yb",0.5,452,"Equality",1,2
"Xa",0.5,452,"Equality",1,3
"Xb",0.5,452,"Equality",1,3
"Ya",0.5,452,"Equality",1,3
"Yb",0.5,452,"Equality",1,3
"Xa",0.5,452,"Equality",2,1
"Xb",0.5,452,"Equality",2,1
"Ya",0.5,452,"Equality",2,1
"Yb",0.5,452,"Equality",2,1
"Xa",0.5,452,"Equality",2,2
"Xb",0.5,452,"Equality",2,2
"Ya",0.5,452,"Equality",2,2
"Yb",0.5,452,"Equality",2,2
"Xa",0.5,452,"Equality",2,3
"Xb",0.5,452,"Equality",2,3
"Ya",0.5,452,"Equality",2,3
"Yb",0.5,452,"Equality",2,3
"Xa",0.5,452,"Equality",3,1
"Xb",0.5,452,"Equality",3,1
"Ya",0.5,452,"Equality",3,1
"Yb",0.5,452,"Equality",3,1
"Xa",0.5,452,"Equality",3,2
"Xb",0.5,452,"Equality",3,2
"Ya",0.5,452,"Equality",3,2
"Yb",0.5,452,"Equality",3,2
"Xa",0.5,452,"Equality",3,3
"Xb",0.5,452,"Equality",3,3
"Ya",0.5,452,"Equality",3,3
"Yb",0.5,452,"Equality",3,3
"Xa",3.33956517330579e-07,452,"Equity",1,1
"Ya",0.999999666043483,452,"Equity",1,1
"Xb",2.23579510915697e-09,452,"Equity",1,1
"Yb",0.999999997764205,452,"Equity",1,1
"Xa",1.61172699431612e-11,452,"Equity",1,2
"Ya",0.999999999983883,452,"Equity",1,2
"Xb",1.07887601906103e-13,452,"Equity",1,2
"Yb",0.999999999999892,452,"Equity",1,2
"Xa",2.23579510915697e-09,452,"Equity",1,3
"Ya",0.999999997764205,452,"Equity",1,3
"Xb",7.29166276498784e-13,452,"Equity",1,3
"Yb",0.999999999999271,452,"Equity",1,3
"Xa",0.5,452,"Equity",2,1
"Ya",0.5,452,"Equity",2,1
"Xb",3.33956517330579e-07,452,"Equity",2,1
"Yb",0.999999666043483,452,"Equity",2,1
"Xa",0.5,452,"Equity",2,2
"Ya",0.500000000000001,452,"Equity",2,2
"Xb",1.61172699431612e-11,452,"Equity",2,2
"Yb",0.999999999983883,452,"Equity",2,2
"Xa",0.5,452,"Equity",2,3
"Ya",0.5,452,"Equity",2,3
"Xb",2.23579510915697e-09,452,"Equity",2,3
"Yb",0.999999997764205,452,"Equity",2,3
"Xa",3.33956517330579e-07,452,"Equity",3,1
"Ya",0.999999666043483,452,"Equity",3,1
"Xb",0.999999997764205,452,"Equity",3,1
"Yb",2.23579510915697e-09,452,"Equity",3,1
"Xa",0.00850303516610826,452,"Equity",3,2
"Ya",0.991496964833892,452,"Equity",3,2
"Xb",0.999999999999892,452,"Equity",3,2
"Yb",1.07887601906103e-13,452,"Equity",3,2
"Xa",0.00850303516610826,452,"Equity",3,3
"Ya",0.991496964833892,452,"Equity",3,3
"Xb",0.99999999023329,452,"Equity",3,3
"Yb",9.76671003132291e-09,452,"Equity",3,3
"Xa",0.5,452,"Exploitation",1,1
"Ya",0.5,452,"Exploitation",1,1
"Xb",0.5,452,"Exploitation",1,1
"Yb",0.5,452,"Exploitation",1,1
"Xa",0.5,452,"Exploitation",1,2
"Ya",0.5,452,"Exploitation",1,2
"Xb",0.5,452,"Exploitation",1,2
"Yb",0.5,452,"Exploitation",1,2
"Xa",0.5,452,"Exploitation",1,3
"Ya",0.5,452,"Exploitation",1,3
"Xb",0.5,452,"Exploitation",1,3
"Yb",0.5,452,"Exploitation",1,3
"Xa",0.5,452,"Exploitation",2,1
"Ya",0.5,452,"Exploitation",2,1
"Xb",0.5,452,"Exploitation",2,1
"Yb",0.5,452,"Exploitation",2,1
"Xa",0.5,452,"Exploitation",2,2
"Ya",0.5,452,"Exploitation",2,2
"Xb",0.5,452,"Exploitation",2,2
"Yb",0.5,452,"Exploitation",2,2
"Xa",0.5,452,"Exploitation",2,3
"Ya",0.5,452,"Exploitation",2,3
"Xb",0.5,452,"Exploitation",2,3
"Yb",0.5,452,"Exploitation",2,3
"Xa",0.5,452,"Exploitation",3,1
"Ya",0.5,452,"Exploitation",3,1
"Xb",0.5,452,"Exploitation",3,1
"Yb",0.5,452,"Exploitation",3,1
"Xa",0.5,452,"Exploitation",3,2
"Ya",0.5,452,"Exploitation",3,2
"Xb",0.5,452,"Exploitation",3,2
"Yb",0.5,452,"Exploitation",3,2
"Xa",0.5,452,"Exploitation",3,3
"Ya",0.5,452,"Exploitation",3,3
"Xb",0.5,452,"Exploitation",3,3
"Yb",0.5,452,"Exploitation",3,3
"Xa",0.5,452,"General",1,1
"Ya",0.5,452,"General",1,1
"Xb",0.5,452,"General",1,1
"Yb",0.5,452,"General",1,1
"Xa",0.5,452,"General",1,2
"Ya",0.5,452,"General",1,2
"Xb",0.5,452,"General",1,2
"Yb",0.5,452,"General",1,2
"Xa",0.5,452,"General",1,3
"Ya",0.5,452,"General",1,3
"Xb",0.5,452,"General",1,3
"Yb",0.5,452,"General",1,3
"Xa",0.5,452,"General",2,1
"Ya",0.5,452,"General",2,1
"Xb",0.5,452,"General",2,1
"Yb",0.5,452,"General",2,1
"Xa",0.5,452,"General",2,2
"Ya",0.5,452,"General",2,2
